country,year,total_DDD,watch_proportion,ses_risk_score,antibiotic_pressure_index
United Kingdom,2016,11.27,0.2121,0.2197541324598195,2.390367
United Kingdom,2017,11.1,0.1869,0.2381287596257673,2.07459
United Kingdom,2018,9.99,0.2068,0.21888618235084858,2.065932
United Kingdom,2019,10.69,0.1851,0.21452098362163113,1.9787189999999997
United Kingdom,2020,10.94,0.2071,0.19070121451368705,2.265674
United Kingdom,2021,11.11,0.2033,0.18079644987421606,2.258663
United Kingdom,2022,11.74,0.2002,0.19122714914342887,2.350348
United Kingdom,2023,10.97,0.2045,0.1829957145235705,2.243365
United Kingdom,2024,10.86,0.2063,0.2023266196259346,2.240418
United Kingdom,2025,11.93,0.2043,0.20752170563016326,2.437299
United Kingdom,2026,11.28,0.1941,0.20547374902220286,2.1894479999999996
United Kingdom,2027,10.65,0.2119,0.19504029233091222,2.256735
United Kingdom,2028,10.48,0.2142,0.21057595913791918,2.244816
United Kingdom,2029,11.36,0.2168,0.17190041165794356,2.4628479999999997
United Kingdom,2030,10.48,0.2153,0.20175925021193056,2.256344
United States,2004,16.64,0.2388,0.18314827125036323,3.9736320000000003
United States,2005,16.04,0.2375,0.18779043585836103,3.8094999999999994
United States,2006,16.66,0.2708,0.2072539565993432,4.511528
United States,2007,16.37,0.256,0.2055311200860772,4.190720000000001
United States,2008,16.4,0.2392,0.17456788021771166,3.9228799999999997
United States,2009,16.58,0.2453,0.1323902736279175,4.067074
United States,2010,16.49,0.2452,0.11682195253729366,4.043348
United States,2011,17.0,0.264,0.16651255426880837,4.488
United States,2012,16.8,0.2847,0.17487843309099774,4.78296
United States,2013,16.65,0.2419,0.17718739787308802,4.027635
United States,2014,16.96,0.2589,0.1527713841921711,4.390944
United States,2015,16.73,0.2817,0.167342816534168,4.712841
United States,2016,17.46,0.2751,0.1427096835678709,4.803246000000001
United States,2017,16.72,0.2848,0.15369228078575498,4.761856
United States,2018,16.88,0.2755,0.15743879646327583,4.65044
United States,2019,17.23,0.2767,0.11868455308699102,4.7675410000000005
United States,2020,17.76,0.287,0.09809870859590379,5.09712
United States,2021,17.72,0.269,0.1044213181537487,4.76668
United States,2022,17.81,0.2673,0.10574437103361575,4.760612999999999
United States,2023,18.39,0.2795,0.13259613815537002,5.140005
United States,2024,18.36,0.2944,0.11943794028432124,5.405183999999999
United States,2025,17.68,0.2912,0.11352146017872874,5.148416
United States,2026,18.03,0.2822,0.13671822646652781,5.088066
United States,2027,18.42,0.2773,0.08287382627179846,5.1078660000000005
United States,2028,17.88,0.2884,0.09518576625755112,5.156592
United States,2029,18.57,0.302,0.12132177399303644,5.60814
United States,2030,18.52,0.2837,0.09934481405090892,5.254124
Venezuela,2004,10.19,0.253,0.5712496831778769,2.57807
Venezuela,2005,10.9,0.2645,0.5943392874967265,2.8830500000000003
Venezuela,2006,10.81,0.2634,0.5136754798815615,2.847354
Venezuela,2007,10.89,0.2751,0.5441964751708852,2.995839
Venezuela,2008,11.0,0.2821,0.5471327353962914,3.1031000000000004
Venezuela,2009,11.25,0.2785,0.4539856631311637,3.133125
Venezuela,2010,11.55,0.2692,0.5640754593983414,3.10926
Venezuela,2011,12.0,0.2785,0.5441055248650496,3.3420000000000005
Venezuela,2012,11.93,0.2947,0.5120165235481086,3.515771
Venezuela,2013,12.55,0.2929,0.5601339689044005,3.675895
Venezuela,2014,12.58,0.2899,0.5524945478564325,3.646942
Venezuela,2015,12.5,0.299,0.5789538980694441,3.7375
Venezuela,2016,13.13,0.3092,0.5715932781718107,4.0597959999999995
Venezuela,2017,13.37,0.3041,0.5619395412971998,4.065816999999999
Venezuela,2018,12.01,0.2839,0.6060817441316185,3.409639
Venezuela,2019,12.78,0.3094,0.6211963249692295,3.954132
Venezuela,2020,12.67,0.3147,0.612555834875155,3.987249
Venezuela,2021,14.2,0.305,0.6065430181226141,4.3309999999999995
Venezuela,2022,13.5,0.3171,0.5863854726667711,4.28085
Venezuela,2023,13.86,0.3228,0.5882042243122783,4.4740079999999995
Venezuela,2024,14.7,0.3131,0.39995820186075703,4.60257
Venezuela,2025,14.89,0.3393,0.39148835393469283,5.052177
Venezuela,2026,14.59,0.3431,0.41191304378583377,5.005829
Venezuela,2027,14.21,0.3357,0.3967436281153803,4.770297
Venezuela,2028,14.45,0.3329,0.38718399514371804,4.810404999999999
Venezuela,2029,15.11,0.3426,0.37627851051637057,5.176686
Venezuela,2030,15.76,0.3378,0.39727504706752303,5.323728
Vietnam,2004,10.37,0.2627,0.6483843158466686,2.7241989999999996
Vietnam,2005,10.63,0.267,0.6464694975014614,2.8382100000000006
Vietnam,2006,10.61,0.2929,0.6383094529812986,3.1076689999999996
Vietnam,2007,10.59,0.2734,0.6316761376076627,2.8953059999999997
Vietnam,2008,10.44,0.2734,0.6253044804559684,2.8542959999999997
Vietnam,2009,10.47,0.3015,0.6198610372704568,3.156705
Vietnam,2010,11.89,0.2637,0.6025991454933755,3.135393
Vietnam,2011,11.91,0.293,0.5604858175982825,3.48963
Vietnam,2012,11.45,0.2953,0.5882649323368131,3.381185
Vietnam,2013,11.79,0.2814,0.5524914674661796,3.3177059999999994
Vietnam,2014,11.95,0.3109,0.5857154827249016,3.715255
Vietnam,2015,12.55,0.3091,0.5833492681577208,3.8792050000000002
Vietnam,2016,12.92,0.295,0.5774830834135795,3.8114
Vietnam,2017,12.23,0.2957,0.5479459150765158,3.6164110000000003
Vietnam,2018,12.93,0.3006,0.5662091414212393,3.8867579999999995
Vietnam,2019,12.85,0.3005,0.5591684649560079,3.8614249999999997
Vietnam,2020,13.07,0.3103,0.5689353749422703,4.055621
Vietnam,2021,14.11,0.3154,0.5542355061487891,4.450294
Vietnam,2022,13.84,0.3134,0.5337158601666586,4.337456
Vietnam,2023,14.19,0.3263,0.5306780534576603,4.630197
Vietnam,2024,14.11,0.3237,0.3968926767687718,4.567406999999999
Vietnam,2025,14.86,0.3287,0.3835061032977425,4.884481999999999
Vietnam,2026,14.62,0.3331,0.3909210789428059,4.869922
Vietnam,2027,15.07,0.3322,0.3809320029315051,5.006254
Vietnam,2028,14.78,0.3338,0.38627035187026687,4.933564
Vietnam,2029,15.63,0.3407,0.38106628294342276,5.325141
Vietnam,2030,14.68,0.3494,0.3655441709192336,5.129192
