Country,Organism,Antibiotic,SurveyYear,Interpretation
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2018,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2019,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,I
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,R
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
South Africa,Klebsiella pneumoniae,Ceftriaxone,2020,S
